cat_yahoofinanzas,emisora,benchmark_morningstar,clas_cnbv,link_cnbv,familia,link_morningstar,link_yahoofinanzas1,link_yahoofinanzas2
,B+EST2 GB,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTJ&SecurityToken=F00000VZTJ%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTJ,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2GB.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2GB.MX
,B+EST2 P,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTH&SecurityToken=F00000VZTH%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTH,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2P.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2P.MX
,B+EST2 PV,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTL&SecurityToken=F00000VZTL%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTL,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2PV.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2PV.MX
,B+EST2 UHN,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTI&SecurityToken=F00000VZTI%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTI,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2UHN.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BEST2UHN.MX
,B+RAD A,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTN&SecurityToken=F00000VZTN%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTN,https://es-us.finanzas.yahoo.com/q/hp?s=BRADA.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADA.MX
,B+RAD C,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTK&SecurityToken=F00000VZTK%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTK,https://es-us.finanzas.yahoo.com/q/hp?s=BRADC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADC.MX
,B+RAD E,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTP&SecurityToken=F00000VZTP%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTP,https://es-us.finanzas.yahoo.com/q/hp?s=BRADE.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADE.MX
,B+RAD GB,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTM&SecurityToken=F00000VZTM%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTM,https://es-us.finanzas.yahoo.com/q/hp?s=BRADGB.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADGB.MX
,B+RAD NC,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTR&SecurityToken=F00000VZTR%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTR,https://es-us.finanzas.yahoo.com/q/hp?s=BRADNC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADNC.MX
,B+RAD P,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTO&SecurityToken=F00000VZTO%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTO,https://es-us.finanzas.yahoo.com/q/hp?s=BRADP.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADP.MX
,B+RAD PV,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTT&SecurityToken=F00000VZTT%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTT,https://es-us.finanzas.yahoo.com/q/hp?s=BRADPV.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADPV.MX
,B+RAD UHN,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTQ&SecurityToken=F00000VZTQ%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTQ,https://es-us.finanzas.yahoo.com/q/hp?s=BRADUHN.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRADUHN.MX
,B+REAL C,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JTMO&SecurityToken=F00000JTMO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JTMO,https://es-us.finanzas.yahoo.com/q/hp?s=BREALC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALC.MX
,B+REAL DF,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFEN&SecurityToken=F00000UFEN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFEN,https://es-us.finanzas.yahoo.com/q/hp?s=BREALDF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALDF.MX
,B+REAL E,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EZ&SecurityToken=F0000026EZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EZ,https://es-us.finanzas.yahoo.com/q/hp?s=BREALE.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALE.MX
,B+REAL F,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EY&SecurityToken=F0000026EY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EY,https://es-us.finanzas.yahoo.com/q/hp?s=BREALF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALF.MX
,B+REAL GB,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026F6&SecurityToken=F0000026F6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026F6,https://es-us.finanzas.yahoo.com/q/hp?s=BREALGB.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALGB.MX
,B+REAL GPF,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNH&SecurityToken=F00000TQNH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNH,https://es-us.finanzas.yahoo.com/q/hp?s=BREALGPF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALGPF.MX
,B+REAL NC,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EW&SecurityToken=F0000026EW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EW,https://es-us.finanzas.yahoo.com/q/hp?s=BREALNC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALNC.MX
,B+REAL P,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EV&SecurityToken=F0000026EV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EV,https://es-us.finanzas.yahoo.com/q/hp?s=BREALP.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALP.MX
,B+REAL PV,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EU&SecurityToken=F0000026EU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EU,https://es-us.finanzas.yahoo.com/q/hp?s=BREALPV.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALPV.MX
,B+REAL TM,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HHID&SecurityToken=F00000HHID%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HHID,https://es-us.finanzas.yahoo.com/q/hp?s=BREALTM.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALTM.MX
,B+REAL UHN,,Deuda PF - Especializada en tasa real,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HHIF&SecurityToken=F00000HHIF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HHIF,https://es-us.finanzas.yahoo.com/q/hp?s=BREALUHN.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BREALUHN.MX
,B+RV C,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLP&SecurityToken=F00000NNLP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLP,https://es-us.finanzas.yahoo.com/q/hp?s=BRVC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVC.MX
,B+RV DF,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLQ&SecurityToken=F00000NNLQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLQ,https://es-us.finanzas.yahoo.com/q/hp?s=BRVDF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVDF.MX
,B+RV E,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LNR3&SecurityToken=F00000LNR3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LNR3,https://es-us.finanzas.yahoo.com/q/hp?s=BRVE.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVE.MX
,B+RV F,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LNR4&SecurityToken=F00000LNR4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LNR4,https://es-us.finanzas.yahoo.com/q/hp?s=BRVF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVF.MX
,B+RV GB,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LNR5&SecurityToken=F00000LNR5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LNR5,https://es-us.finanzas.yahoo.com/q/hp?s=BRVGB.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVGB.MX
,B+RV GPF,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLR&SecurityToken=F00000NNLR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLR,https://es-us.finanzas.yahoo.com/q/hp?s=BRVGPF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVGPF.MX
,B+RV IF,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TYM2&SecurityToken=F00000TYM2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TYM2,https://es-us.finanzas.yahoo.com/q/hp?s=BRVIF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVIF.MX
,B+RV NC,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LNR6&SecurityToken=F00000LNR6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LNR6,https://es-us.finanzas.yahoo.com/q/hp?s=BRVNC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVNC.MX
,B+RV P,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LNR7&SecurityToken=F00000LNR7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LNR7,https://es-us.finanzas.yahoo.com/q/hp?s=BRVP.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVP.MX
,B+RV PV,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LNR8&SecurityToken=F00000LNR8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LNR8,https://es-us.finanzas.yahoo.com/q/hp?s=BRVPV.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVPV.MX
,B+RV TM,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLS&SecurityToken=F00000NNLS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLS,https://es-us.finanzas.yahoo.com/q/hp?s=BRVTM.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVTM.MX
,B+RV TNC,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLT&SecurityToken=F00000NNLT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLT,https://es-us.finanzas.yahoo.com/q/hp?s=BRVTNC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVTNC.MX
,B+RV UHN,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLU&SecurityToken=F00000NNLU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLU,https://es-us.finanzas.yahoo.com/q/hp?s=BRVUHN.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVUHN.MX
,B+RV2 A,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTV&SecurityToken=F00000VZTV%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTV,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2A.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2A.MX
,B+RV2 E,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTS&SecurityToken=F00000VZTS%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTS,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2E.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2E.MX
,B+RV2 F,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTX&SecurityToken=F00000VZTX%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2F.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2F.MX
,B+RV2 GB,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTU&SecurityToken=F00000VZTU%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTU,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2GB.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2GB.MX
,B+RV2 GPF,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZU0&SecurityToken=F00000VZU0%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZU0,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2GPF.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2GPF.MX
,B+RV2 P,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTW&SecurityToken=F00000VZTW%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTW,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2P.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2P.MX
,B+RV2 PV,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZU2&SecurityToken=F00000VZU2%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZU2,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2PV.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2PV.MX
,B+RV2 TM,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZU4&SecurityToken=F00000VZU4%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZU4,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2TM.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2TM.MX
,B+RV2 UHN,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTY&SecurityToken=F00000VZTY%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTY,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2UHN.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRV2UHN.MX
,B+RVINT A,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV1&SecurityToken=F00000VZV1%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV1,https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTA.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTA.MX
,B+RVINT C,,-,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV6&SecurityToken=F00000VZV6%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV6,https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTC.MX,https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTC.MX
