"h_benchmark_fondos","j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos","c_familia","b_clas_cnbv"
"MEXCOMP_P11","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004BC&SecurityToken=F0000004BC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=DMEDIONC.MX","DMEDIO NC","https://es-us.finanzas.yahoo.com/q/hp?s=DMEDIONC.MX","No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004BC","19/02/1991","Deuda","","Deuda PM no contribuyente - Agresivo"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OSHR&SecurityToken=F00000OSHR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BEST1P.MX","B+EST1 P","https://es-us.finanzas.yahoo.com/q/hp?s=BEST1P.MX","Personas físicas","Fondos Capital Protegido","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OSHR","03/09/2012","Renta Variable","","Común - Agresivo"
"VLMR_MEX_FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026JO&SecurityToken=F0000026JO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FPYMEB5.MX","F-PYME B-5","https://es-us.finanzas.yahoo.com/q/hp?s=F-PYMEB-5.MX","Personas morales","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026JO","19/06/2008","Deuda","","Deuda PM - Espec. En papel bancario"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MG3F&SecurityToken=F00000MG3F%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=DIVERAP.MX","DIVER-A P","https://es-us.finanzas.yahoo.com/q/hp?s=DIVER-AP.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MG3F","11/05/2011","Renta Variable","","Común - No disponible"
"MEX_CEUR","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4R6&SecurityToken=F00000Q4R6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BBVAE50C.MX","BBVAE50 C","https://es-us.finanzas.yahoo.com/q/hp?s=BBVAE50C.MX","Personas físicas","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4R6","21/06/2013","Renta Variable","","Común - Pequeña y mediana empresa"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HHID&SecurityToken=F00000HHID%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALTM.MX","B+REAL TM","https://es-us.finanzas.yahoo.com/q/hp?s=BREALTM.MX","Personas morales","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HHID","30/04/2010","Deuda","","Deuda PF - Especializada en tasa real"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNH&SecurityToken=F00000TQNH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALGPF.MX","B+REAL GPF","https://es-us.finanzas.yahoo.com/q/hp?s=BREALGPF.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNH","13/12/2012","Deuda","","Deuda PF - Especializada en tasa real"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EZ&SecurityToken=F0000026EZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALE.MX","B+REAL E","https://es-us.finanzas.yahoo.com/q/hp?s=BREALE.MX","Personas morales","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EZ","14/05/2007","Deuda","","Deuda PF - Especializada en tasa real"
"10MAX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HI&SecurityToken=F0000021HI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFP.MX","BMERINF P","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFP.MX","Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HI","13/05/2008","Renta Variable","","Común - Largo plazo"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFEN&SecurityToken=F00000UFEN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALDF.MX","B+REAL DF","https://es-us.finanzas.yahoo.com/q/hp?s=BREALDF.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFEN","13/12/2012","Deuda","","Deuda PF - Especializada en tasa real"
"MEXCOMP_USAL","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JTMQ&SecurityToken=F00000JTMQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BBVANDQGB.MX","BBVANDQ GB","https://es-us.finanzas.yahoo.com/q/hp?s=BBVANDQGB.MX","Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JTMQ","18/05/2010","Renta Variable","","Común - Agresivo"
"MEXCOMP_USAL","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MCVH&SecurityToken=F00000MCVH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BBVANDQC.MX","BBVANDQ C","https://es-us.finanzas.yahoo.com/q/hp?s=BBVANDQC.MX","Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MCVH","15/04/2011","Renta Variable","","Común - Agresivo"
"MEXCOMP_USAL","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JY26&SecurityToken=F00000JY26%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BBVANDQE.MX","BBVANDQ E","https://es-us.finanzas.yahoo.com/q/hp?s=BBVANDQE.MX","Personas morales","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JY26","18/05/2010","Renta Variable","","Común - Agresivo"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EV&SecurityToken=F0000026EV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALP.MX","B+REAL P","https://es-us.finanzas.yahoo.com/q/hp?s=BREALP.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EV","19/06/1987","Deuda","","Deuda PF - Especializada en tasa real"
"VLMR_MEX_FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000044XT&SecurityToken=F0000044XT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FPYMENC5.MX","F-PYME NC5","https://es-us.finanzas.yahoo.com/q/hp?s=F-PYMENC5.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000044XT","17/09/2009","Deuda","","Deuda PM - Espec. En papel bancario"
"10MAX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HA&SecurityToken=F0000021HA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFGB.MX","BMERINF GB","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFGB.MX","Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HA","13/05/2008","Renta Variable","","Común - Largo plazo"
"10MAX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HH&SecurityToken=F0000021HH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFPV.MX","BMERINF PV","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFPV.MX","Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HH","13/05/2008","Renta Variable","","Común - Largo plazo"
"10MAX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QAGN&SecurityToken=F00000QAGN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFC.MX","BMERINF C","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFC.MX","Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QAGN","08/07/2013","Renta Variable","","Común - Largo plazo"
"10MAX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HC&SecurityToken=F0000021HC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFE.MX","BMERINF E","https://es-us.finanzas.yahoo.com/q/hp?s=BMERINFE.MX","Personas morales","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HC","13/05/2008","Renta Variable","","Común - Largo plazo"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HHIF&SecurityToken=F00000HHIF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALUHN.MX","B+REAL UHN","https://es-us.finanzas.yahoo.com/q/hp?s=BREALUHN.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HHIF","30/04/2010","Deuda","","Deuda PF - Especializada en tasa real"
"S&P Valmer MEX Bonos 3A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PS&SecurityToken=F0000021PS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SBLPIF.MX","SBLP IF","https://es-us.finanzas.yahoo.com/q/hp?s=SBLPIF.MX","Personas morales","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PS","13/05/2008","Deuda","","Dueda PF - Agresivo"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026F6&SecurityToken=F0000026F6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALGB.MX","B+REAL GB","https://es-us.finanzas.yahoo.com/q/hp?s=BREALGB.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026F6","14/05/2007","Deuda","","Deuda PF - Especializada en tasa real"
"VLMR_MEX_FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000044XU&SecurityToken=F0000044XU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FPYMENC6.MX","F-PYME NC6","https://es-us.finanzas.yahoo.com/q/hp?s=F-PYMENC6.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000044XU","17/09/2009","Deuda","","Deuda PM - Espec. En papel bancario"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EY&SecurityToken=F0000026EY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALF.MX","B+REAL F","https://es-us.finanzas.yahoo.com/q/hp?s=BREALF.MX","Fondo de fondos","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EY","14/05/2007","Deuda","","Deuda PF - Especializada en tasa real"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JTMO&SecurityToken=F00000JTMO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALC.MX","B+REAL C","https://es-us.finanzas.yahoo.com/q/hp?s=BREALC.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JTMO","23/09/2010","Deuda","","Deuda PF - Especializada en tasa real"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZGH&SecurityToken=F000001ZGH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONSER1B4.MX","FONSER1 B4","https://es-us.finanzas.yahoo.com/q/hp?s=FONSER1B4.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZGH","24/08/2006","Deuda","","Dueda PF - Agresivo"
"MEX_CEUR","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J8DH&SecurityToken=F00000J8DH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BBVAE50E.MX","BBVAE50 E","https://es-us.finanzas.yahoo.com/q/hp?s=BBVAE50E.MX","Personas morales","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J8DH","23/07/2010","Renta Variable","","Común - Pequeña y mediana empresa"
"S&P Valmer MEX QUASI Soberano","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PEPF&SecurityToken=F00000PEPF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBX3.MX","NAFCGUB X3","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBX3.MX","No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PEPF","11/01/2013","Deuda","","Dueda PF - Agresivo"
"MEX_PREPUDIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026EW&SecurityToken=F0000026EW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BREALNC.MX","B+REAL NC","https://es-us.finanzas.yahoo.com/q/hp?s=BREALNC.MX","No contribuyentes","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026EW","14/05/2007","Deuda","","Deuda PF - Especializada en tasa real"
"VLMR_MEX_CETES_28D_I","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PC9Y&SecurityToken=F00000PC9Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BMERGOBB.MX","BMERGOB B","https://es-us.finanzas.yahoo.com/q/hp?s=BMERGOBB.MX","Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PC9Y","20/12/2012","Deuda","","Deuda PM - Agresivo"
"S&P Valmer MEX QUASI Soberano","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJK8&SecurityToken=F00000NJK8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF2.MX","NAFCGUB F2","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF2.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJK8","07/12/2011","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX QUASI Soberano","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJKA&SecurityToken=F00000NJKA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBM1.MX","NAFCGUB M1","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBM1.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJKA","07/12/2011","Deuda","","Dueda PF - Agresivo"
"5% DJLATIXX MEX GOB REAL FD, 40% DJLATIXX MEX GOB FIX 6M FD, 2.5% DJLATIXX MEX GOB FIX FD, 35% DJLATIXX MEX GOB IPAB FD, 2.5% DJLATIXX MEX GOB FONDEO-GRBUTO FD, 15% DJLATIXX MEX GOB CETES FD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OCFZ&SecurityToken=F00000OCFZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURD100BFE.MX","SURD100 BFE","https://es-us.finanzas.yahoo.com/q/hp?s=SURD100BFE.MX","No contribuyentes","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OCFZ","23/05/2012","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZGJ&SecurityToken=F000001ZGJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONSER1B1.MX","FONSER1 B1","https://es-us.finanzas.yahoo.com/q/hp?s=FONSER1B1.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZGJ","24/08/2006","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX QUASI Soberano","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PEPD&SecurityToken=F00000PEPD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF3.MX","NAFCGUB F3","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF3.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PEPD","11/01/2013","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZGG&SecurityToken=F000001ZGG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONSER1B5.MX","FONSER1 B5","https://es-us.finanzas.yahoo.com/q/hp?s=FONSER1B5.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZGG","24/08/2006","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 364D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005OPV&SecurityToken=F000005OPV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAFMEXFF1.MX","NAFM-EX FF1","https://es-us.finanzas.yahoo.com/q/hp?s=NAFM-EXFF1.MX","Personas físicas","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005OPV","11/01/2010","Deuda","","Deuda PM no contribuyente - Espec. en papel gubernamental"
"S&P Valmer MEX CETES 364D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005O8W&SecurityToken=F000005O8W%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAFMEXX2.MX","NAFM-EX X2","https://es-us.finanzas.yahoo.com/q/hp?s=NAFM-EXX2.MX","No contribuyentes","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005O8W","09/05/2002","Deuda","","Deuda PM no contribuyente - Espec. en papel gubernamental"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002P2N&SecurityToken=F000002P2N%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=FONBNMC0D.MX","FONBNM C0-D","https://es-us.finanzas.yahoo.com/q/hp?s=FONBNMC0-D.MX","No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002P2N","09/02/2009","Renta Variable","","Común - Agresivo"
